scorer,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5,DeepCut_resnet50_TESTAug16shuffle1_5
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,15.008785724639893,18.895737290382385,0.8848917484283447,126.88935661315918,114.02555811405182,0.9299043416976929,356.93621253967285,0.0,0.9383732080459595,294.66586685180664,72.36145401000977,0.871694028377533
1,21.02894163131714,610.2837028503418,0.9642698168754578,155.6819133758545,151.15801525115967,0.916357696056366,374.8166084289551,432.9446334838867,0.9386850595474243,297.6881980895996,435.2080993652344,0.9906489849090576
2,21.300551414489746,639.8011784553528,0.9270187616348267,160.49799799919128,151.15801525115967,0.9394853711128235,374.8166084289551,493.054030418396,0.9480434060096741,304.2537078857422,435.2080993652344,0.983895480632782
3,21.02894163131714,645.4326347112656,0.9026752710342407,176.70852875709534,151.97817134857178,0.9553824067115784,365.891845703125,707.304416179657,0.9369911551475525,304.2537078857422,435.2080993652344,0.9442975521087646
4,21.300551414489746,645.4326347112656,0.9417958855628967,176.70852875709534,151.97817134857178,0.9175349473953247,364.486704826355,710.5985088348389,0.9500898718833923,334.9426078796387,430.01282501220703,0.991936206817627
5,22.346774578094482,639.8011784553528,0.9737468957901001,178.74757027626038,154.25434589385986,0.9287253618240356,365.891845703125,708.2835702896118,0.9405326843261719,344.3654842376709,430.01282501220703,0.9004517793655396
6,21.300551414489746,642.5575152635574,0.9641731977462769,179.13151735067368,154.25434589385986,0.9361293315887451,364.486704826355,710.5985088348389,0.9552755355834961,344.3654842376709,430.01282501220703,0.9281902313232422
7,22.346774578094482,645.8202970027924,0.8922678232192993,178.99774169921875,154.25434589385986,0.9418462514877319,362.4755073785782,710.744478225708,0.9478517770767212,334.9426078796387,435.3945007324219,0.9455454349517822
8,24.17596435546875,645.8202970027924,0.9607721567153931,178.99774169921875,156.1285891532898,0.9515002369880676,364.486704826355,711.9564237594604,0.9576995968818665,331.52588653564453,435.3945007324219,0.9853628873825073
9,28.060754776000977,642.5575152635574,0.8925538659095764,179.13151735067368,156.1285891532898,0.9362903833389282,360.7084527015686,711.9564237594604,0.9503213167190552,307.3077278137207,435.3945007324219,0.9745997190475464
10,24.17596435546875,642.5575152635574,0.9276306629180908,178.99774169921875,154.4714241027832,0.910061240196228,356.90897274017334,711.9564237594604,0.9515010118484497,304.0821990966797,429.56500244140625,0.9936370253562927
11,24.17596435546875,14.759742498397827,0.8853980302810669,177.3801553249359,113.70565485954285,0.9628246426582336,355.67914962768555,710.5344123840332,0.941454291343689,292.8040351867676,419.7131881713867,0.9537558555603027
